Binomial	ID	year	popvalue
Plethodon_cinereus	3113_21	2010	0.049382716
Plethodon_cinereus	3113_22	2010	0.049382716
Plethodon_cinereus	3114_23	2010	0.351515152
Plethodon_cinereus	3114_24	2010	0.351515152
Plethodon_cinereus	3115_25	2010	0.161490683
Plethodon_cinereus	3115_26	2010	0.161490683
Plethodon_cinereus	3116_27	2010	0.43902439
Plethodon_cinereus	3116_28	2010	0.43902439
Plethodon_cinereus	3117_29	2010	0.08125
Plethodon_cinereus	3117_30	2010	0.08125
Plethodon_cinereus	3118_31	2010	0.18125
Plethodon_cinereus	3118_32	2010	0.18125
Plethodon_cinereus	3159_35	2010	91
Plethodon_cinereus	3159_36	2010	91
Plestiodon_fasciatus	3026_2	2011	1.271111111
Plethodon_cinereus	660_7	2011	8.75
Plethodon_cinereus	660_8	2011	8.75
Plethodon_cinereus	661_9	2011	2.25
Plethodon_cinereus	661_10	2011	2.25
Plethodon_cinereus	2997_11	2011	44.25
Plethodon_cinereus	2997_12	2011	44.25
Plethodon_cinereus	3110_15	2011	0.271523179
Plethodon_cinereus	3110_16	2011	0.271523179
Plethodon_cinereus	3111_17	2011	0.11875
Plethodon_cinereus	3111_18	2011	0.11875
Plethodon_cinereus	3113_21	2011	0.1375
Plethodon_cinereus	3113_22	2011	0.1375
Plethodon_cinereus	3115_25	2011	0.10625
Plethodon_cinereus	3115_26	2011	0.10625
Plethodon_cinereus	3118_31	2011	0.192546584
Plethodon_cinereus	3118_32	2011	0.192546584
Plethodon_cinereus	3119_33	2011	0.1375
Plethodon_cinereus	3119_34	2011	0.1375
Plethodon_cinereus	3159_35	2011	111
Plethodon_cinereus	3159_36	2011	111
Plestiodon_fasciatus	3026_2	2012	1.23364486
Plethodon_cinereus	661_9	2012	4.75
Plethodon_cinereus	661_10	2012	4.75
Plethodon_cinereus	3111_17	2012	0.13125
Plethodon_cinereus	3111_18	2012	0.13125
Plethodon_cinereus	3113_21	2012	0.075
Plethodon_cinereus	3113_22	2012	0.075
Plethodon_cinereus	3114_23	2012	0.154320988
Plethodon_cinereus	3114_24	2012	0.154320988
Plethodon_cinereus	3116_27	2012	0.236024845
Plethodon_cinereus	3116_28	2012	0.236024845
Plethodon_cinereus	3117_29	2012	0.03125
Plethodon_cinereus	3117_30	2012	0.03125
Plethodon_cinereus	3119_33	2012	0.142857143
Plethodon_cinereus	3119_34	2012	0.142857143
Plethodon_cinereus	3159_35	2012	128
Plethodon_cinereus	3159_36	2012	128
Plethodon_cinereus	661_9	2013	6
Plethodon_cinereus	661_10	2013	6
Plethodon_cinereus	2997_11	2013	53.5
Plethodon_cinereus	2997_12	2013	53.5
Plethodon_cinereus	3110_15	2013	0.316831683
Plethodon_cinereus	3110_16	2013	0.316831683
Plethodon_cinereus	3111_17	2013	0.15625
Plethodon_cinereus	3111_18	2013	0.15625
Plethodon_cinereus	3112_19	2013	0.21875
Plethodon_cinereus	3112_20	2013	0.21875
Plethodon_cinereus	3115_25	2013	0.03125
Plethodon_cinereus	3115_26	2013	0.03125
Plethodon_cinereus	3118_31	2013	0.260869565
Plethodon_cinereus	3118_32	2013	0.260869565
Plethodon_cinereus	3119_33	2013	0.179012346
Plethodon_cinereus	3119_34	2013	0.179012346
Plethodon_cinereus	3159_35	2013	138
Plethodon_cinereus	3159_36	2013	138
Plethodon_cinereus	660_7	2014	10
Plethodon_cinereus	660_8	2014	10
Plethodon_cinereus	2997_11	2014	46.75
Plethodon_cinereus	2997_12	2014	46.75
Plethodon_cinereus	3110_15	2014	0.468899522
Plethodon_cinereus	3110_16	2014	0.468899522
Plethodon_cinereus	3113_21	2014	0.0875
Plethodon_cinereus	3113_22	2014	0.0875
Plethodon_cinereus	3114_23	2014	0.159509202
Plethodon_cinereus	3114_24	2014	0.159509202
Plethodon_cinereus	3116_27	2014	0.19375
Plethodon_cinereus	3116_28	2014	0.19375
Plethodon_cinereus	3117_29	2014	0.1125
Plethodon_cinereus	3117_30	2014	0.1125
Plethodon_cinereus	3159_35	2014	150
Plethodon_cinereus	3159_36	2014	150
Plethodon_cinereus	2997_11	2015	32.5
Plethodon_cinereus	2997_12	2015	32.5
Plethodon_cinereus	3111_17	2015	0.05
Plethodon_cinereus	3111_18	2015	0.05
Plethodon_cinereus	3115_25	2015	0.03125
Plethodon_cinereus	3115_26	2015	0.03125
Plethodon_cinereus	3118_31	2015	0.142857143
Plethodon_cinereus	3118_32	2015	0.142857143
Plethodon_cinereus	3119_33	2015	0.161490683
Plethodon_cinereus	3119_34	2015	0.161490683
Plethodon_cinereus	3159_35	2015	138
Plethodon_cinereus	3159_36	2015	138
Plethodon_cinereus	2997_11	2016	51
Plethodon_cinereus	2997_12	2016	51
Plethodon_cinereus	3110_15	2016	0.294117647
Plethodon_cinereus	3110_16	2016	0.294117647
Plethodon_cinereus	3112_19	2016	0.343373494
Plethodon_cinereus	3112_20	2016	0.343373494
Plethodon_cinereus	3113_21	2016	0.16875
Plethodon_cinereus	3113_22	2016	0.16875
Plethodon_cinereus	3116_27	2016	0.173913043
Plethodon_cinereus	3116_28	2016	0.173913043
Plethodon_cinereus	3117_29	2016	0.125
Plethodon_cinereus	3117_30	2016	0.125
Plethodon_cinereus	3159_35	2016	121
Plethodon_cinereus	3159_36	2016	121
Plethodon_cinereus	2997_11	2017	31.75
Plethodon_cinereus	2997_12	2017	31.75
Plethodon_cinereus	3159_35	2017	148
Plethodon_cinereus	3159_36	2017	148
Plethodon_cinereus	2997_11	2018	38.5
Plethodon_cinereus	2997_12	2018	38.5
Plethodon_cinereus	3159_35	2018	124
Plethodon_cinereus	3159_36	2018	124
Plethodon_cinereus	2997_11	2019	57
Plethodon_cinereus	2997_12	2019	57
